intensity,soundfile,time_point,trial_number,acc,trial_type,response,subject,responsd_dur
33.8790860176086,p_s_Acoustic Content Analysis CSUN-12_t_93.wav,19,93,0,TwoAFCProc,2,S12,1.18231292517007
34.9941323020241,p_s_Acoustic Content Analysis CSUN-12_t_93.wav,20,93,0,TwoAFCProc,2,S12,1.18231292517007
42.2139513015747,p_s_Acoustic Content Analysis CSUN-12_t_94.wav,1,94,0,FourAFCProc,1,S12,0.912925170068027
53.0665431552463,p_s_Acoustic Content Analysis CSUN-12_t_94.wav,2,94,0,FourAFCProc,1,S12,0.912925170068027
54.057425181071,p_s_Acoustic Content Analysis CSUN-12_t_94.wav,3,94,0,FourAFCProc,1,S12,0.912925170068027
53.6575842963325,p_s_Acoustic Content Analysis CSUN-12_t_94.wav,4,94,0,FourAFCProc,1,S12,0.912925170068027
52.8848224216037,p_s_Acoustic Content Analysis CSUN-12_t_94.wav,5,94,0,FourAFCProc,1,S12,0.912925170068027
45.2171355353461,p_s_Acoustic Content Analysis CSUN-12_t_94.wav,6,94,0,FourAFCProc,1,S12,0.912925170068027
54.267138671875,p_s_Acoustic Content Analysis CSUN-12_t_94.wav,7,94,0,FourAFCProc,1,S12,0.912925170068027
57.6487668355306,p_s_Acoustic Content Analysis CSUN-12_t_94.wav,8,94,0,FourAFCProc,1,S12,0.912925170068027
53.4668413798014,p_s_Acoustic Content Analysis CSUN-12_t_94.wav,9,94,0,FourAFCProc,1,S12,0.912925170068027
49.897836473253,p_s_Acoustic Content Analysis CSUN-12_t_94.wav,10,94,0,FourAFCProc,1,S12,0.912925170068027
49.6568425496419,p_s_Acoustic Content Analysis CSUN-12_t_94.wav,11,94,0,FourAFCProc,1,S12,0.912925170068027
51.1355035569933,p_s_Acoustic Content Analysis CSUN-12_t_94.wav,12,94,0,FourAFCProc,1,S12,0.912925170068027
51.0334036085341,p_s_Acoustic Content Analysis CSUN-12_t_94.wav,13,94,0,FourAFCProc,1,S12,0.912925170068027
49.4439933776855,p_s_Acoustic Content Analysis CSUN-12_t_94.wav,14,94,0,FourAFCProc,1,S12,0.912925170068027
48.8603545294868,p_s_Acoustic Content Analysis CSUN-12_t_94.wav,15,94,0,FourAFCProc,1,S12,0.912925170068027
50.5757696363661,p_s_Acoustic Content Analysis CSUN-12_t_94.wav,16,94,0,FourAFCProc,1,S12,0.912925170068027
52.4859169854058,p_s_Acoustic Content Analysis CSUN-12_t_94.wav,17,94,0,FourAFCProc,1,S12,0.912925170068027
50.9502902560764,p_s_Acoustic Content Analysis CSUN-12_t_94.wav,18,94,0,FourAFCProc,1,S12,0.912925170068027
44.6944974263509,p_s_Acoustic Content Analysis CSUN-12_t_94.wav,19,94,0,FourAFCProc,1,S12,0.912925170068027
38.1367908053928,p_s_Acoustic Content Analysis CSUN-12_t_94.wav,20,94,0,FourAFCProc,1,S12,0.912925170068027
36.4755523999532,p_s_Acoustic Content Analysis CSUN-12_t_95.wav,1,95,0,FourAFCProc,3,S12,1.1124716553288
51.0065553838556,p_s_Acoustic Content Analysis CSUN-12_t_95.wav,2,95,0,FourAFCProc,3,S12,1.1124716553288
55.1849573308771,p_s_Acoustic Content Analysis CSUN-12_t_95.wav,3,95,0,FourAFCProc,3,S12,1.1124716553288
54.3006220730868,p_s_Acoustic Content Analysis CSUN-12_t_95.wav,4,95,0,FourAFCProc,3,S12,1.1124716553288
49.4960039312189,p_s_Acoustic Content Analysis CSUN-12_t_95.wav,5,95,0,FourAFCProc,3,S12,1.1124716553288
58.4351678328081,p_s_Acoustic Content Analysis CSUN-12_t_95.wav,6,95,0,FourAFCProc,3,S12,1.1124716553288
55.1224266688029,p_s_Acoustic Content Analysis CSUN-12_t_95.wav,7,95,0,FourAFCProc,3,S12,1.1124716553288
43.0545290166681,p_s_Acoustic Content Analysis CSUN-12_t_95.wav,8,95,0,FourAFCProc,3,S12,1.1124716553288
34.7630122791637,p_s_Acoustic Content Analysis CSUN-12_t_95.wav,9,95,0,FourAFCProc,3,S12,1.1124716553288
30.3959896781228,p_s_Acoustic Content Analysis CSUN-12_t_95.wav,10,95,0,FourAFCProc,3,S12,1.1124716553288
47.0204790288752,p_s_Acoustic Content Analysis CSUN-12_t_95.wav,11,95,0,FourAFCProc,3,S12,1.1124716553288
52.7554744373668,p_s_Acoustic Content Analysis CSUN-12_t_95.wav,12,95,0,FourAFCProc,3,S12,1.1124716553288
52.8826547102495,p_s_Acoustic Content Analysis CSUN-12_t_95.wav,13,95,0,FourAFCProc,3,S12,1.1124716553288
46.6064675649007,p_s_Acoustic Content Analysis CSUN-12_t_95.wav,14,95,0,FourAFCProc,3,S12,1.1124716553288
40.0614686445756,p_s_Acoustic Content Analysis CSUN-12_t_95.wav,15,95,0,FourAFCProc,3,S12,1.1124716553288
43.2005601362749,p_s_Acoustic Content Analysis CSUN-12_t_95.wav,16,95,0,FourAFCProc,3,S12,1.1124716553288
35.7514379674738,p_s_Acoustic Content Analysis CSUN-12_t_95.wav,17,95,0,FourAFCProc,3,S12,1.1124716553288
31.9848979603161,p_s_Acoustic Content Analysis CSUN-12_t_95.wav,18,95,0,FourAFCProc,3,S12,1.1124716553288
28.03200340271,p_s_Acoustic Content Analysis CSUN-12_t_95.wav,19,95,0,FourAFCProc,3,S12,1.1124716553288
26.8482005379417,p_s_Acoustic Content Analysis CSUN-12_t_95.wav,20,95,0,FourAFCProc,3,S12,1.1124716553288
46.0379131317139,p_s_Acoustic Content Analysis CSUN-12_t_96.wav,1,96,0,TwoAFCProc,1,S12,0.947845804988662
56.8019938998752,p_s_Acoustic Content Analysis CSUN-12_t_96.wav,2,96,0,TwoAFCProc,1,S12,0.947845804988662
55.9222427368164,p_s_Acoustic Content Analysis CSUN-12_t_96.wav,3,96,0,TwoAFCProc,1,S12,0.947845804988662
55.4363106621636,p_s_Acoustic Content Analysis CSUN-12_t_96.wav,4,96,0,TwoAFCProc,1,S12,0.947845804988662
48.578099822998,p_s_Acoustic Content Analysis CSUN-12_t_96.wav,5,96,0,TwoAFCProc,1,S12,0.947845804988662
55.6866510179308,p_s_Acoustic Content Analysis CSUN-12_t_96.wav,6,96,0,TwoAFCProc,1,S12,0.947845804988662
57.19114112854,p_s_Acoustic Content Analysis CSUN-12_t_96.wav,7,96,0,TwoAFCProc,1,S12,0.947845804988662
47.7908223470052,p_s_Acoustic Content Analysis CSUN-12_t_96.wav,8,96,0,TwoAFCProc,1,S12,0.947845804988662
41.4973384857178,p_s_Acoustic Content Analysis CSUN-12_t_96.wav,9,96,0,TwoAFCProc,1,S12,0.947845804988662
49.1947597927517,p_s_Acoustic Content Analysis CSUN-12_t_96.wav,10,96,0,TwoAFCProc,1,S12,0.947845804988662
53.8139549255371,p_s_Acoustic Content Analysis CSUN-12_t_96.wav,11,96,0,TwoAFCProc,1,S12,0.947845804988662
52.5924263000488,p_s_Acoustic Content Analysis CSUN-12_t_96.wav,12,96,0,TwoAFCProc,1,S12,0.947845804988662
49.2538360595703,p_s_Acoustic Content Analysis CSUN-12_t_96.wav,13,96,0,TwoAFCProc,1,S12,0.947845804988662
48.6214353773329,p_s_Acoustic Content Analysis CSUN-12_t_96.wav,14,96,0,TwoAFCProc,1,S12,0.947845804988662
51.2728149414063,p_s_Acoustic Content Analysis CSUN-12_t_96.wav,15,96,0,TwoAFCProc,1,S12,0.947845804988662
53.9868392944336,p_s_Acoustic Content Analysis CSUN-12_t_96.wav,16,96,0,TwoAFCProc,1,S12,0.947845804988662
51.3972995758057,p_s_Acoustic Content Analysis CSUN-12_t_96.wav,17,96,0,TwoAFCProc,1,S12,0.947845804988662
39.0946464538574,p_s_Acoustic Content Analysis CSUN-12_t_96.wav,18,96,0,TwoAFCProc,1,S12,0.947845804988662
30.3635078430176,p_s_Acoustic Content Analysis CSUN-12_t_96.wav,19,96,0,TwoAFCProc,1,S12,0.947845804988662
31.2795668707954,p_s_Acoustic Content Analysis CSUN-12_t_96.wav,20,96,0,TwoAFCProc,1,S12,0.947845804988662
42.6277515411377,p_s_Acoustic Content Analysis CSUN-12_t_97.wav,1,97,0,FourAFCProc,3,S12,0.922902494331066
52.7436201307509,p_s_Acoustic Content Analysis CSUN-12_t_97.wav,2,97,0,FourAFCProc,3,S12,0.922902494331066
54.4450713263618,p_s_Acoustic Content Analysis CSUN-12_t_97.wav,3,97,0,FourAFCProc,3,S12,0.922902494331066
51.4019919501411,p_s_Acoustic Content Analysis CSUN-12_t_97.wav,4,97,0,FourAFCProc,3,S12,0.922902494331066
43.624828338623,p_s_Acoustic Content Analysis CSUN-12_t_97.wav,5,97,0,FourAFCProc,3,S12,0.922902494331066
53.4365971883138,p_s_Acoustic Content Analysis CSUN-12_t_97.wav,6,97,0,FourAFCProc,3,S12,0.922902494331066
47.2727635701497,p_s_Acoustic Content Analysis CSUN-12_t_97.wav,7,97,0,FourAFCProc,3,S12,0.922902494331066
38.8608169555664,p_s_Acoustic Content Analysis CSUN-12_t_97.wav,8,97,0,FourAFCProc,3,S12,0.922902494331066
31.344571685791,p_s_Acoustic Content Analysis CSUN-12_t_97.wav,9,97,0,FourAFCProc,3,S12,0.922902494331066
28.2343162960476,p_s_Acoustic Content Analysis CSUN-12_t_97.wav,10,97,0,FourAFCProc,3,S12,0.922902494331066
28.7804008060031,p_s_Acoustic Content Analysis CSUN-12_t_97.wav,11,97,0,FourAFCProc,3,S12,0.922902494331066
29.4731608496772,p_s_Acoustic Content Analysis CSUN-12_t_97.wav,12,97,0,FourAFCProc,3,S12,0.922902494331066
51.2668872833252,p_s_Acoustic Content Analysis CSUN-12_t_97.wav,13,97,0,FourAFCProc,3,S12,0.922902494331066
51.4328859117296,p_s_Acoustic Content Analysis CSUN-12_t_97.wav,14,97,0,FourAFCProc,3,S12,0.922902494331066
51.9363488091363,p_s_Acoustic Content Analysis CSUN-12_t_97.wav,15,97,0,FourAFCProc,3,S12,0.922902494331066
45.673471238878,p_s_Acoustic Content Analysis CSUN-12_t_97.wav,16,97,0,FourAFCProc,3,S12,0.922902494331066
45.0684242248535,p_s_Acoustic Content Analysis CSUN-12_t_97.wav,17,97,0,FourAFCProc,3,S12,0.922902494331066
35.8859600490994,p_s_Acoustic Content Analysis CSUN-12_t_97.wav,18,97,0,FourAFCProc,3,S12,0.922902494331066
33.13849512736,p_s_Acoustic Content Analysis CSUN-12_t_97.wav,19,97,0,FourAFCProc,3,S12,0.922902494331066
30.4483644697401,p_s_Acoustic Content Analysis CSUN-12_t_97.wav,20,97,0,FourAFCProc,3,S12,0.922902494331066
47.2073091506958,p_s_Acoustic Content Analysis CSUN-12_t_98.wav,1,98,1,TwoAFCProc,1,S12,0.977777777777778
55.5352138519287,p_s_Acoustic Content Analysis CSUN-12_t_98.wav,2,98,1,TwoAFCProc,1,S12,0.977777777777778
56.7430892944336,p_s_Acoustic Content Analysis CSUN-12_t_98.wav,3,98,1,TwoAFCProc,1,S12,0.977777777777778
56.6048332214355,p_s_Acoustic Content Analysis CSUN-12_t_98.wav,4,98,1,TwoAFCProc,1,S12,0.977777777777778
55.9277229309082,p_s_Acoustic Content Analysis CSUN-12_t_98.wav,5,98,1,TwoAFCProc,1,S12,0.977777777777778
51.5916553497314,p_s_Acoustic Content Analysis CSUN-12_t_98.wav,6,98,1,TwoAFCProc,1,S12,0.977777777777778
54.1761096954346,p_s_Acoustic Content Analysis CSUN-12_t_98.wav,7,98,1,TwoAFCProc,1,S12,0.977777777777778
59.5597690582275,p_s_Acoustic Content Analysis CSUN-12_t_98.wav,8,98,1,TwoAFCProc,1,S12,0.977777777777778
53.9035961151123,p_s_Acoustic Content Analysis CSUN-12_t_98.wav,9,98,1,TwoAFCProc,1,S12,0.977777777777778
52.204722934299,p_s_Acoustic Content Analysis CSUN-12_t_98.wav,10,98,1,TwoAFCProc,1,S12,0.977777777777778
49.7540279388428,p_s_Acoustic Content Analysis CSUN-12_t_98.wav,11,98,1,TwoAFCProc,1,S12,0.977777777777778
50.9757915496826,p_s_Acoustic Content Analysis CSUN-12_t_98.wav,12,98,1,TwoAFCProc,1,S12,0.977777777777778
50.6427165985107,p_s_Acoustic Content Analysis CSUN-12_t_98.wav,13,98,1,TwoAFCProc,1,S12,0.977777777777778
47.9648590087891,p_s_Acoustic Content Analysis CSUN-12_t_98.wav,14,98,1,TwoAFCProc,1,S12,0.977777777777778
43.4488105773926,p_s_Acoustic Content Analysis CSUN-12_t_98.wav,15,98,1,TwoAFCProc,1,S12,0.977777777777778
42.1428718566895,p_s_Acoustic Content Analysis CSUN-12_t_98.wav,16,98,1,TwoAFCProc,1,S12,0.977777777777778
47.7481452941895,p_s_Acoustic Content Analysis CSUN-12_t_98.wav,17,98,1,TwoAFCProc,1,S12,0.977777777777778
50.047119140625,p_s_Acoustic Content Analysis CSUN-12_t_98.wav,18,98,1,TwoAFCProc,1,S12,0.977777777777778
39.8016954421997,p_s_Acoustic Content Analysis CSUN-12_t_98.wav,19,98,1,TwoAFCProc,1,S12,0.977777777777778
29.5953776041667,p_s_Acoustic Content Analysis CSUN-12_t_98.wav,20,98,1,TwoAFCProc,1,S12,0.977777777777778
47.0345989227295,p_s_Acoustic Content Analysis CSUN-12_t_99.wav,1,99,0,TwoAFCProc,1,S12,0.997732426303855
55.2128929138184,p_s_Acoustic Content Analysis CSUN-12_t_99.wav,2,99,0,TwoAFCProc,1,S12,0.997732426303855
54.7885772705078,p_s_Acoustic Content Analysis CSUN-12_t_99.wav,3,99,0,TwoAFCProc,1,S12,0.997732426303855
53.4705150604248,p_s_Acoustic Content Analysis CSUN-12_t_99.wav,4,99,0,TwoAFCProc,1,S12,0.997732426303855
49.734419631958,p_s_Acoustic Content Analysis CSUN-12_t_99.wav,5,99,0,TwoAFCProc,1,S12,0.997732426303855
55.9328964233398,p_s_Acoustic Content Analysis CSUN-12_t_99.wav,6,99,0,TwoAFCProc,1,S12,0.997732426303855
57.7022178649902,p_s_Acoustic Content Analysis CSUN-12_t_99.wav,7,99,0,TwoAFCProc,1,S12,0.997732426303855
51.9079887390137,p_s_Acoustic Content Analysis CSUN-12_t_99.wav,8,99,0,TwoAFCProc,1,S12,0.997732426303855
46.8469036102295,p_s_Acoustic Content Analysis CSUN-12_t_99.wav,9,99,0,TwoAFCProc,1,S12,0.997732426303855
45.5057430267334,p_s_Acoustic Content Analysis CSUN-12_t_99.wav,10,99,0,TwoAFCProc,1,S12,0.997732426303855
52.3084438323975,p_s_Acoustic Content Analysis CSUN-12_t_99.wav,11,99,0,TwoAFCProc,1,S12,0.997732426303855
50.4038501739502,p_s_Acoustic Content Analysis CSUN-12_t_99.wav,12,99,0,TwoAFCProc,1,S12,0.997732426303855
48.0956775665283,p_s_Acoustic Content Analysis CSUN-12_t_99.wav,13,99,0,TwoAFCProc,1,S12,0.997732426303855
46.6274761199951,p_s_Acoustic Content Analysis CSUN-12_t_99.wav,14,99,0,TwoAFCProc,1,S12,0.997732426303855
48.0958026885986,p_s_Acoustic Content Analysis CSUN-12_t_99.wav,15,99,0,TwoAFCProc,1,S12,0.997732426303855
52.6739166259766,p_s_Acoustic Content Analysis CSUN-12_t_99.wav,16,99,0,TwoAFCProc,1,S12,0.997732426303855
52.9446941375732,p_s_Acoustic Content Analysis CSUN-12_t_99.wav,17,99,0,TwoAFCProc,1,S12,0.997732426303855
44.9834270477295,p_s_Acoustic Content Analysis CSUN-12_t_99.wav,18,99,0,TwoAFCProc,1,S12,0.997732426303855
31.3289974212646,p_s_Acoustic Content Analysis CSUN-12_t_99.wav,19,99,0,TwoAFCProc,1,S12,0.997732426303855
30.1046901702881,p_s_Acoustic Content Analysis CSUN-12_t_99.wav,20,99,0,TwoAFCProc,1,S12,0.997732426303855
27.1538970470428,p_s_Acoustic Content Analysis CSUN-13_t_1.wav,1,1,1,TwoAFCProc,1,S13,0.768253968253968
50.3485636711121,p_s_Acoustic Content Analysis CSUN-13_t_1.wav,2,1,1,TwoAFCProc,1,S13,0.768253968253968
49.5402355194092,p_s_Acoustic Content Analysis CSUN-13_t_1.wav,3,1,1,TwoAFCProc,1,S13,0.768253968253968
49.7027435302734,p_s_Acoustic Content Analysis CSUN-13_t_1.wav,4,1,1,TwoAFCProc,1,S13,0.768253968253968
48.3999829292297,p_s_Acoustic Content Analysis CSUN-13_t_1.wav,5,1,1,TwoAFCProc,1,S13,0.768253968253968
45.5956625938416,p_s_Acoustic Content Analysis CSUN-13_t_1.wav,6,1,1,TwoAFCProc,1,S13,0.768253968253968
46.8235304696219,p_s_Acoustic Content Analysis CSUN-13_t_1.wav,7,1,1,TwoAFCProc,1,S13,0.768253968253968
45.9529814720154,p_s_Acoustic Content Analysis CSUN-13_t_1.wav,8,1,1,TwoAFCProc,1,S13,0.768253968253968
47.1135849952698,p_s_Acoustic Content Analysis CSUN-13_t_1.wav,9,1,1,TwoAFCProc,1,S13,0.768253968253968
47.1636112758092,p_s_Acoustic Content Analysis CSUN-13_t_1.wav,10,1,1,TwoAFCProc,1,S13,0.768253968253968
48.0415630340576,p_s_Acoustic Content Analysis CSUN-13_t_1.wav,11,1,1,TwoAFCProc,1,S13,0.768253968253968
47.775249004364,p_s_Acoustic Content Analysis CSUN-13_t_1.wav,12,1,1,TwoAFCProc,1,S13,0.768253968253968
46.5412950515747,p_s_Acoustic Content Analysis CSUN-13_t_1.wav,13,1,1,TwoAFCProc,1,S13,0.768253968253968
50.7760690961565,p_s_Acoustic Content Analysis CSUN-13_t_1.wav,14,1,1,TwoAFCProc,1,S13,0.768253968253968
50.5410113334656,p_s_Acoustic Content Analysis CSUN-13_t_1.wav,15,1,1,TwoAFCProc,1,S13,0.768253968253968
41.4605073928833,p_s_Acoustic Content Analysis CSUN-13_t_1.wav,16,1,1,TwoAFCProc,1,S13,0.768253968253968
37.2019974844796,p_s_Acoustic Content Analysis CSUN-13_t_1.wav,17,1,1,TwoAFCProc,1,S13,0.768253968253968
32.5216207504272,p_s_Acoustic Content Analysis CSUN-13_t_1.wav,18,1,1,TwoAFCProc,1,S13,0.768253968253968
29.1533830165863,p_s_Acoustic Content Analysis CSUN-13_t_1.wav,19,1,1,TwoAFCProc,1,S13,0.768253968253968
29.2554114205497,p_s_Acoustic Content Analysis CSUN-13_t_1.wav,20,1,1,TwoAFCProc,1,S13,0.768253968253968
30.4561326163156,p_s_Acoustic Content Analysis CSUN-13_t_10.wav,1,10,1,TwoAFCProc,2,S13,0.653514739229025
49.3837498256138,p_s_Acoustic Content Analysis CSUN-13_t_10.wav,2,10,1,TwoAFCProc,2,S13,0.653514739229025
51.4361775716146,p_s_Acoustic Content Analysis CSUN-13_t_10.wav,3,10,1,TwoAFCProc,2,S13,0.653514739229025
50.412481035505,p_s_Acoustic Content Analysis CSUN-13_t_10.wav,4,10,1,TwoAFCProc,2,S13,0.653514739229025
51.2795804341634,p_s_Acoustic Content Analysis CSUN-13_t_10.wav,5,10,1,TwoAFCProc,2,S13,0.653514739229025
50.019216809954,p_s_Acoustic Content Analysis CSUN-13_t_10.wav,6,10,1,TwoAFCProc,2,S13,0.653514739229025
51.3029232025146,p_s_Acoustic Content Analysis CSUN-13_t_10.wav,7,10,1,TwoAFCProc,2,S13,0.653514739229025
49.3560981750488,p_s_Acoustic Content Analysis CSUN-13_t_10.wav,8,10,1,TwoAFCProc,2,S13,0.653514739229025
38.9715989430745,p_s_Acoustic Content Analysis CSUN-13_t_10.wav,9,10,1,TwoAFCProc,2,S13,0.653514739229025
32.114741734096,p_s_Acoustic Content Analysis CSUN-13_t_10.wav,10,10,1,TwoAFCProc,2,S13,0.653514739229025
34.4609770093645,p_s_Acoustic Content Analysis CSUN-13_t_10.wav,11,10,1,TwoAFCProc,2,S13,0.653514739229025
31.0432380040487,p_s_Acoustic Content Analysis CSUN-13_t_10.wav,12,10,1,TwoAFCProc,2,S13,0.653514739229025
47.6546336582729,p_s_Acoustic Content Analysis CSUN-13_t_10.wav,13,10,1,TwoAFCProc,2,S13,0.653514739229025
47.4526068369548,p_s_Acoustic Content Analysis CSUN-13_t_10.wav,14,10,1,TwoAFCProc,2,S13,0.653514739229025
48.7021026611328,p_s_Acoustic Content Analysis CSUN-13_t_10.wav,15,10,1,TwoAFCProc,2,S13,0.653514739229025
50.322447458903,p_s_Acoustic Content Analysis CSUN-13_t_10.wav,16,10,1,TwoAFCProc,2,S13,0.653514739229025
43.8519047328404,p_s_Acoustic Content Analysis CSUN-13_t_10.wav,17,10,1,TwoAFCProc,2,S13,0.653514739229025
33.6154270172119,p_s_Acoustic Content Analysis CSUN-13_t_10.wav,18,10,1,TwoAFCProc,2,S13,0.653514739229025
33.7151783534459,p_s_Acoustic Content Analysis CSUN-13_t_10.wav,19,10,1,TwoAFCProc,2,S13,0.653514739229025
30.0667810440063,p_s_Acoustic Content Analysis CSUN-13_t_10.wav,20,10,1,TwoAFCProc,2,S13,0.653514739229025
32.3720953805106,p_s_Acoustic Content Analysis CSUN-13_t_100.wav,1,100,1,FourAFCProc,3,S13,0.628571428571429
49.9294865926107,p_s_Acoustic Content Analysis CSUN-13_t_100.wav,2,100,1,FourAFCProc,3,S13,0.628571428571429
53.381732304891,p_s_Acoustic Content Analysis CSUN-13_t_100.wav,3,100,1,FourAFCProc,3,S13,0.628571428571429
51.2103167942592,p_s_Acoustic Content Analysis CSUN-13_t_100.wav,4,100,1,FourAFCProc,3,S13,0.628571428571429
50.6125996907552,p_s_Acoustic Content Analysis CSUN-13_t_100.wav,5,100,1,FourAFCProc,3,S13,0.628571428571429
46.3746325174967,p_s_Acoustic Content Analysis CSUN-13_t_100.wav,6,100,1,FourAFCProc,3,S13,0.628571428571429
35.9979079110282,p_s_Acoustic Content Analysis CSUN-13_t_100.wav,7,100,1,FourAFCProc,3,S13,0.628571428571429
37.6319421132406,p_s_Acoustic Content Analysis CSUN-13_t_100.wav,8,100,1,FourAFCProc,3,S13,0.628571428571429
38.7921549479167,p_s_Acoustic Content Analysis CSUN-13_t_100.wav,9,100,1,FourAFCProc,3,S13,0.628571428571429
44.2103563944499,p_s_Acoustic Content Analysis CSUN-13_t_100.wav,10,100,1,FourAFCProc,3,S13,0.628571428571429
50.774106161935,p_s_Acoustic Content Analysis CSUN-13_t_100.wav,11,100,1,FourAFCProc,3,S13,0.628571428571429
49.0952135721842,p_s_Acoustic Content Analysis CSUN-13_t_100.wav,12,100,1,FourAFCProc,3,S13,0.628571428571429
48.3629366556803,p_s_Acoustic Content Analysis CSUN-13_t_100.wav,13,100,1,FourAFCProc,3,S13,0.628571428571429
50.6899277823312,p_s_Acoustic Content Analysis CSUN-13_t_100.wav,14,100,1,FourAFCProc,3,S13,0.628571428571429
46.4104563395182,p_s_Acoustic Content Analysis CSUN-13_t_100.wav,15,100,1,FourAFCProc,3,S13,0.628571428571429
37.4889087677002,p_s_Acoustic Content Analysis CSUN-13_t_100.wav,16,100,1,FourAFCProc,3,S13,0.628571428571429
36.0546248299735,p_s_Acoustic Content Analysis CSUN-13_t_100.wav,17,100,1,FourAFCProc,3,S13,0.628571428571429
33.4790433247884,p_s_Acoustic Content Analysis CSUN-13_t_100.wav,18,100,1,FourAFCProc,3,S13,0.628571428571429
31.0276158650716,p_s_Acoustic Content Analysis CSUN-13_t_100.wav,19,100,1,FourAFCProc,3,S13,0.628571428571429
29.3955872853597,p_s_Acoustic Content Analysis CSUN-13_t_100.wav,20,100,1,FourAFCProc,3,S13,0.628571428571429
36.9831099510193,p_s_Acoustic Content Analysis CSUN-13_t_11.wav,1,11,0,FourAFCProc,3,S13,0.708390022675737
52.5596831185477,p_s_Acoustic Content Analysis CSUN-13_t_11.wav,2,11,0,FourAFCProc,3,S13,0.708390022675737
51.5709451947893,p_s_Acoustic Content Analysis CSUN-13_t_11.wav,3,11,0,FourAFCProc,3,S13,0.708390022675737
48.1012197222028,p_s_Acoustic Content Analysis CSUN-13_t_11.wav,4,11,0,FourAFCProc,3,S13,0.708390022675737
46.9752992902483,p_s_Acoustic Content Analysis CSUN-13_t_11.wav,5,11,0,FourAFCProc,3,S13,0.708390022675737
47.8252443586077,p_s_Acoustic Content Analysis CSUN-13_t_11.wav,6,11,0,FourAFCProc,3,S13,0.708390022675737
47.7584163120815,p_s_Acoustic Content Analysis CSUN-13_t_11.wav,7,11,0,FourAFCProc,3,S13,0.708390022675737
42.1711829049247,p_s_Acoustic Content Analysis CSUN-13_t_11.wav,8,11,0,FourAFCProc,3,S13,0.708390022675737
28.8888454437256,p_s_Acoustic Content Analysis CSUN-13_t_11.wav,9,11,0,FourAFCProc,3,S13,0.708390022675737
29.2573056902204,p_s_Acoustic Content Analysis CSUN-13_t_11.wav,10,11,0,FourAFCProc,3,S13,0.708390022675737
30.3794763088226,p_s_Acoustic Content Analysis CSUN-13_t_11.wav,11,11,0,FourAFCProc,3,S13,0.708390022675737
49.0216941833496,p_s_Acoustic Content Analysis CSUN-13_t_11.wav,12,11,0,FourAFCProc,3,S13,0.708390022675737
47.4554590497698,p_s_Acoustic Content Analysis CSUN-13_t_11.wav,13,11,0,FourAFCProc,3,S13,0.708390022675737
47.0201345171247,p_s_Acoustic Content Analysis CSUN-13_t_11.wav,14,11,0,FourAFCProc,3,S13,0.708390022675737
48.9863722664969,p_s_Acoustic Content Analysis CSUN-13_t_11.wav,15,11,0,FourAFCProc,3,S13,0.708390022675737
49.3719264439174,p_s_Acoustic Content Analysis CSUN-13_t_11.wav,16,11,0,FourAFCProc,3,S13,0.708390022675737
37.7899295261928,p_s_Acoustic Content Analysis CSUN-13_t_11.wav,17,11,0,FourAFCProc,3,S13,0.708390022675737
29.2704617636544,p_s_Acoustic Content Analysis CSUN-13_t_11.wav,18,11,0,FourAFCProc,3,S13,0.708390022675737
29.4743104662214,p_s_Acoustic Content Analysis CSUN-13_t_11.wav,19,11,0,FourAFCProc,3,S13,0.708390022675737
27.5576444353376,p_s_Acoustic Content Analysis CSUN-13_t_11.wav,20,11,0,FourAFCProc,3,S13,0.708390022675737
36.5509954180036,p_s_Acoustic Content Analysis CSUN-13_t_12.wav,1,12,1,FourAFCProc,3,S13,0.638548752834467
52.7550525665283,p_s_Acoustic Content Analysis CSUN-13_t_12.wav,2,12,1,FourAFCProc,3,S13,0.638548752834467
50.8628382001604,p_s_Acoustic Content Analysis CSUN-13_t_12.wav,3,12,1,FourAFCProc,3,S13,0.638548752834467
49.4064534505208,p_s_Acoustic Content Analysis CSUN-13_t_12.wav,4,12,1,FourAFCProc,3,S13,0.638548752834467
46.3225447336833,p_s_Acoustic Content Analysis CSUN-13_t_12.wav,5,12,1,FourAFCProc,3,S13,0.638548752834467
46.2043860299247,p_s_Acoustic Content Analysis CSUN-13_t_12.wav,6,12,1,FourAFCProc,3,S13,0.638548752834467
41.4487412770589,p_s_Acoustic Content Analysis CSUN-13_t_12.wav,7,12,1,FourAFCProc,3,S13,0.638548752834467
29.3561229705811,p_s_Acoustic Content Analysis CSUN-13_t_12.wav,8,12,1,FourAFCProc,3,S13,0.638548752834467
32.4030453364054,p_s_Acoustic Content Analysis CSUN-13_t_12.wav,9,12,1,FourAFCProc,3,S13,0.638548752834467
47.5815181732178,p_s_Acoustic Content Analysis CSUN-13_t_12.wav,10,12,1,FourAFCProc,3,S13,0.638548752834467
47.4739750453404,p_s_Acoustic Content Analysis CSUN-13_t_12.wav,11,12,1,FourAFCProc,3,S13,0.638548752834467
47.7708339691162,p_s_Acoustic Content Analysis CSUN-13_t_12.wav,12,12,1,FourAFCProc,3,S13,0.638548752834467
47.7738723754883,p_s_Acoustic Content Analysis CSUN-13_t_12.wav,13,12,1,FourAFCProc,3,S13,0.638548752834467
50.3896573384603,p_s_Acoustic Content Analysis CSUN-13_t_12.wav,14,12,1,FourAFCProc,3,S13,0.638548752834467
