Eprime.Level	Eprime.LevelName	Eprime.Basename	Eprime.FrameNumber	Procedure	Running	Face1	Face2	Face3	Face4	Ethnicity1	Gender1	EG1	Ethnicity2	Gender2	EG2	Ethnicity3	Gender3	EG3	Ethnicity4	Gender4	EG4	CorrectAnswer	XCoorFace1	XCoorFace2	XCoorFace3	XCoorFace4	Cycle	Sample	TwoAFCVoiceSoundIn1.Filename	TwoAFCVoice.OnsetDelay	TwoAFCVoice.OnsetTime	TwoAFCVoice.DurationError	TwoAFCVoice.RTTime	TwoAFCVoice.ACC	TwoAFCVoice.RT	TwoAFCVoice.RESP	TwoAFCVoice.CRESP	TwoAFCVoice.OnsetToOnsetTime	TwoAFCVoice.DEVICE	Confidence.DEVICE	Confidence.OnsetDelay	Confidence.OnsetTime	Confidence.DurationError	Confidence.RTTime	Confidence.ACC	Confidence.RT	Confidence.RESP	Confidence.CRESP	Confidence.OnsetToOnsetTime	Justinification.OnsetDelay	Justinification.OnsetTime	Justinification.DurationError	Justinification.RTTime	Justinification.ACC	Justinification.RT	Justinification.RESP	Justinification.CRESP	Justinification.OnsetToOnsetTime	FourAFCVoiceSoundIn1.Filename	FourAFCVoice.OnsetDelay	FourAFCVoice.OnsetTime	FourAFCVoice.DurationError	FourAFCVoice.RTTime	FourAFCVoice.ACC	FourAFCVoice.RT	FourAFCVoice.RESP	FourAFCVoice.CRESP	FourAFCVoice.OnsetToOnsetTime	FourAFCVoice.DEVICE	Justinification.DEVICE	Subject
2	TestList_8	Acoustic Content Analysis CSUN-56-1	185	twoafcproc	TestList	./stimuli/AF-229.jpg	./stimuli/WM-012.jpg	?	?	A	F	AF	W	M	WM	?	?	?	?	?	?	1	40%	60%	?	?	1	84	Acoustic Content Analysis CSUN-56-1TwoAFCVoice-84.wav	17	2098982	7	2102914	1	3932	1	1	0	Keyboard	Keyboard	51	2102965	-999999	2103818	0	853	2		0	0	0	0	0	0	0			0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	S56
2	TestList_66	Acoustic Content Analysis CSUN-56-1	186	fourafcproc	TestList	./stimuli/WF-222.jpg	./stimuli/BM-231.jpg	./stimuli/BM-222.jpg	./stimuli/AM-233.jpg	W	F	WF	B	M	BM	B	M	BM	A	M	AM	2	40%	20%	60%	80%	1	85	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Keyboard	30	2110697	-999999	2111618	0	921	2		0	0	0	0	0	0	0			0	Acoustic Content Analysis CSUN-56-1FourAFCVoice-85.wav	17	2104365	7	2110666	0	6301	3	2	0	Keyboard	NA	S56
2	TestList_36	Acoustic Content Analysis CSUN-56-1	187	twoafcproc	TestList	./stimuli/LF-238.jpg	./stimuli/BF-233.jpg	?	?	L	F	LF	B	F	BF	?	?	?	?	?	?	1	40%	60%	?	?	1	86	Acoustic Content Analysis CSUN-56-1TwoAFCVoice-86.wav	17	2112164	7	2116578	1	4414	1	1	0	Keyboard	Keyboard	36	2116614	-999999	2117002	0	388	1		0	0	0	0	0	0	0			0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	S56
2	TestList_68	Acoustic Content Analysis CSUN-56-1	188	fourafcproc	TestList	./stimuli/LF-220.jpg	./stimuli/AF-237.jpg	./stimuli/BF-239.jpg	./stimuli/BM-034.jpg	L	F	LF	A	F	AF	B	F	BF	B	M	BM	1	20%	40%	60%	80%	1	87	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Keyboard	34	2124796	-999999	2125114	0	318	2		0	0	0	0	0	0	0			0	Acoustic Content Analysis CSUN-56-1FourAFCVoice-87.wav	17	2117547	7	2124762	0	7215	2	1	0	Keyboard	NA	S56
2	TestList_37	Acoustic Content Analysis CSUN-56-1	189	twoafcproc	TestList	./stimuli/BM-018.jpg	./stimuli/AF-212.jpg	?	?	B	M	BM	A	F	AF	?	?	?	?	?	?	2	60%	40%	?	?	1	88	Acoustic Content Analysis CSUN-56-1TwoAFCVoice-88.wav	17	2125663	7	2128882	1	3219	2	2	0	Keyboard	Keyboard	29	2128912	-999999	2129322	0	410	2		0	0	0	0	0	0	0			0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	S56
2	TestList_91	Acoustic Content Analysis CSUN-56-1	190	fourafcproc	TestList	./stimuli/AF-253.jpg	./stimuli/AF-252.jpg	./stimuli/WM-222.jpg	./stimuli/AM-213.jpg	A	F	AF	A	F	AF	W	M	WM	A	M	AM	4	80%	20%	40%	60%	1	89	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Keyboard	31	2136778	-999999	2137770	0	992	2		0	0	0	0	0	0	0			0	Acoustic Content Analysis CSUN-56-1FourAFCVoice-89.wav	17	2129879	7	2136746	0	6867	1	4	0	Keyboard	NA	S56
2	TestList_57	Acoustic Content Analysis CSUN-56-1	191	fourafcproc	TestList	./stimuli/WM-236.jpg	./stimuli/BM-239.jpg	./stimuli/LM-215.jpg	./stimuli/BF-252.jpg	W	M	WM	B	M	BM	L	M	LM	B	F	BF	4	80%	20%	40%	60%	1	90	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Keyboard	36	2142878	-999999	2144242	0	1364	3		0	0	0	0	0	0	0			0	Acoustic Content Analysis CSUN-56-1FourAFCVoice-90.wav	16	2138328	6	2142842	1	4514	4	4	0	Keyboard	NA	S56
2	TestList_56	Acoustic Content Analysis CSUN-56-1	192	fourafcproc	TestList	./stimuli/LM-212.jpg	./stimuli/BF-038.jpg	./stimuli/BM-043.jpg	./stimuli/AF-231.jpg	L	M	LM	B	F	BF	B	M	BM	A	F	AF	1	20%	40%	60%	80%	1	91	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Keyboard	43	2150294	-999999	2150674	0	380	2		0	0	0	0	0	0	0			0	Acoustic Content Analysis CSUN-56-1FourAFCVoice-91.wav	16	2144794	7	2150250	0	5456	3	1	0	Keyboard	NA	S56
2	TestList_39	Acoustic Content Analysis CSUN-56-1	193	twoafcproc	TestList	./stimuli/LF-255.jpg	./stimuli/BF-002.jpg	?	?	L	F	LF	B	F	BF	?	?	?	?	?	?	2	60%	40%	?	?	1	92	Acoustic Content Analysis CSUN-56-1TwoAFCVoice-92.wav	16	2151227	7	2155018	0	3791	1	2	0	Keyboard	Keyboard	25	2155043	-999999	2155346	0	303	2		0	0	0	0	0	0	0			0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	S56
2	TestList_26	Acoustic Content Analysis CSUN-56-1	194	twoafcproc	TestList	./stimuli/BF-241.jpg	./stimuli/WF-002.jpg	?	?	B	F	BF	W	F	WF	?	?	?	?	?	?	2	60%	40%	?	?	1	93	Acoustic Content Analysis CSUN-56-1TwoAFCVoice-93.wav	16	2155893	7	2159994	1	4101	2	2	0	Keyboard	Keyboard	32	2160026	-999999	2160306	0	280	2		0	0	0	0	0	0	0			0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	S56
2	TestList_7	Acoustic Content Analysis CSUN-56-1	195	twoafcproc	TestList	./stimuli/BF-240.jpg	./stimuli/WM-034.jpg	?	?	B	F	BF	W	M	WM	?	?	?	?	?	?	2	60%	40%	?	?	1	94	Acoustic Content Analysis CSUN-56-1TwoAFCVoice-94.wav	17	2160860	6	2163746	1	2886	2	2	0	Keyboard	Keyboard	30	2163776	-999999	2164114	0	338	3		0	0	0	0	0	0	0			0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	S56
2	TestList_96	Acoustic Content Analysis CSUN-56-1	196	fourafcproc	TestList	./stimuli/WF-015.jpg	./stimuli/WM-241.jpg	./stimuli/WF-020.jpg	./stimuli/BF-045.jpg	W	F	WF	W	M	WM	W	F	WF	B	F	BF	1	20%	40%	60%	80%	1	95	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Keyboard	31	2172242	-999999	2173170	0	928	1		0	0	0	0	0	0	0			0	Acoustic Content Analysis CSUN-56-1FourAFCVoice-95.wav	16	2164659	7	2172210	1	7551	1	1	0	Keyboard	NA	S56
2	TestList_53	Acoustic Content Analysis CSUN-56-1	197	fourafcproc	TestList	./stimuli/BF-214.jpg	./stimuli/WM-006.jpg	./stimuli/BM-004.jpg	./stimuli/AM-243.jpg	B	F	BF	W	M	WM	B	M	BM	A	M	AM	3	60%	20%	40%	80%	1	96	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Keyboard	38	2177808	-999999	2178794	0	986	3		0	0	0	0	0	0	0			0	Acoustic Content Analysis CSUN-56-1FourAFCVoice-96.wav	17	2173725	7	2177770	1	4045	3	3	0	Keyboard	NA	S56
2	TestList_79	Acoustic Content Analysis CSUN-56-1	198	fourafcproc	TestList	./stimuli/AF-245.jpg	./stimuli/WM-225.jpg	./stimuli/AF-201.jpg	./stimuli/BF-200.jpg	A	F	AF	W	M	WM	A	F	AF	B	F	BF	4	80%	20%	40%	60%	1	97	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Keyboard	36	2183774	-999999	2183946	0	172	2		0	0	0	0	0	0	0			0	Acoustic Content Analysis CSUN-56-1FourAFCVoice-97.wav	16	2179341	7	2183738	0	4397	2	4	0	Keyboard	NA	S56
2	TestList_15	Acoustic Content Analysis CSUN-56-1	199	twoafcproc	TestList	./stimuli/WM-239.jpg	./stimuli/WM-201.jpg	?	?	W	M	WM	W	M	WM	?	?	?	?	?	?	2	60%	40%	?	?	1	98	Acoustic Content Analysis CSUN-56-1TwoAFCVoice-98.wav	17	2184491	6	2188434	1	3943	2	2	0	Keyboard	Keyboard	40	2188474	-999999	2189106	0	632	2		0	0	0	0	0	0	0			0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	S56
2	TestList_2	Acoustic Content Analysis CSUN-56-1	200	twoafcproc	TestList	./stimuli/BF-235.jpg	./stimuli/BM-247.jpg	?	?	B	F	BF	B	M	BM	?	?	?	?	?	?	2	60%	40%	?	?	1	99	Acoustic Content Analysis CSUN-56-1TwoAFCVoice-99.wav	17	2189657	7	2192842	0	3185	1	2	0	Keyboard	Keyboard	30	2192873	-999999	2193754	0	881	1		0	0	0	0	0	0	0			0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	S56
2	TestList_55	Acoustic Content Analysis CSUN-56-1	201	fourafcproc	TestList	./stimuli/BF-006.jpg	./stimuli/WF-026.jpg	./stimuli/LM-238.jpg	./stimuli/WF-014.jpg	B	F	BF	W	F	WF	L	M	LM	W	F	WF	4	80%	20%	40%	60%	1	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Keyboard	41	2199539	-999999	2199898	0	359	1		0	0	0	0	0	0	0			0	Acoustic Content Analysis CSUN-56-1FourAFCVoice-100.wav	17	2194307	6	2199498	1	5191	4	4	0	Keyboard	NA	S56
2	TestList_71	Acoustic Content Analysis CSUN-57-1	102	fourafcproc	TestList	./stimuli/BF-039.jpg	./stimuli/BM-043.jpg	./stimuli/BM-016.jpg	./stimuli/AF-205.jpg	B	F	BF	B	M	BM	B	M	BM	A	F	AF	1	20%	40%	60%	80%	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Keyboard	32	560418	-999999	562708	0	2290	1		0	0	0	0	0	0	0			0	Acoustic Content Analysis CSUN-57-1FourAFCVoice-1.wav	182	550386	7	0	0	0		1	10032	Keyboard	NA	S57
2	TestList_73	Acoustic Content Analysis CSUN-57-1	103	fourafcproc	TestList	./stimuli/WM-039.jpg	./stimuli/BM-217.jpg	./stimuli/BF-004.jpg	./stimuli/WF-208.jpg	W	M	WM	B	M	BM	B	F	BF	W	F	WF	4	80%	20%	40%	60%	1	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Keyboard	32	573284	-999999	580076	0	6792	3		0	0	0	0	0	0	0			0	Acoustic Content Analysis CSUN-57-1FourAFCVoice-2.wav	17	563252	6	0	0	0		4	10032	Keyboard	NA	S57
2	TestList_61	Acoustic Content Analysis CSUN-57-1	104	fourafcproc	TestList	./stimuli/LF-211.jpg	./stimuli/AM-250.jpg	./stimuli/BF-015.jpg	./stimuli/AM-244.jpg	L	F	LF	A	M	AM	B	F	BF	A	M	AM	1	20%	40%	60%	80%	1	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Keyboard	43	590199	-999999	594900	0	4701	2		0	0	0	0	0	0	0			0	Acoustic Content Analysis CSUN-57-1FourAFCVoice-3.wav	16	580633	7	590156	1	9523	1	1	0	Keyboard	NA	S57
2	TestList_60	Acoustic Content Analysis CSUN-57-1	105	fourafcproc	TestList	./stimuli/LM-237.jpg	./stimuli/AM-213.jpg	./stimuli/AF-240.jpg	./stimuli/WF-244.jpg	L	M	LM	A	M	AM	A	F	AF	W	F	WF	4	80%	20%	40%	60%	1	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Keyboard	39	602531	-999999	605580	0	3049	1		0	0	0	0	0	0	0			0	Acoustic Content Analysis CSUN-57-1FourAFCVoice-4.wav	17	595449	6	602492	0	7043	2	4	0	Keyboard	NA	S57
2	TestList_90	Acoustic Content Analysis CSUN-57-1	106	fourafcproc	TestList	./stimuli/LM-229.jpg	./stimuli/AF-228.jpg	./stimuli/WM-222.jpg	./stimuli/WF-239.jpg	L	M	LM	A	F	AF	W	M	WM	W	F	WF	2	40%	20%	60%	80%	1	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Keyboard	29	614897	-999999	618332	0	3435	1		0	0	0	0	0	0	0			0	Acoustic Content Analysis CSUN-57-1FourAFCVoice-5.wav	17	606131	6	614868	0	8737	1	2	0	Keyboard	NA	S57
2	TestList_21	Acoustic Content Analysis CSUN-57-1	107	twoafcproc	TestList	./stimuli/AF-219.jpg	./stimuli/AM-203.jpg	?	?	A	F	AF	A	M	AM	?	?	?	?	?	?	2	60%	40%	?	?	1	6	Acoustic Content Analysis CSUN-57-1TwoAFCVoice-6.wav	17	618880	6	623604	1	4724	2	2	0	Keyboard	Keyboard	42	623646	-999999	625100	0	1454	3		0	0	0	0	0	0	0			0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	S57
2	TestList_89	Acoustic Content Analysis CSUN-57-1	108	fourafcproc	TestList	./stimuli/BF-030.jpg	./stimuli/WM-245.jpg	./stimuli/WF-247.jpg	./stimuli/WF-226.jpg	B	F	BF	W	M	WM	W	F	WF	W	F	WF	3	60%	20%	40%	80%	1	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Keyboard	34	635662	-999999	638372	0	2710	1		0	0	0	0	0	0	0			0	Acoustic Content Analysis CSUN-57-1FourAFCVoice-7.wav	17	625646	6	635628	1	9982	3	3	0	Keyboard	NA	S57
2	TestList_67	Acoustic Content Analysis CSUN-57-1	109	fourafcproc	TestList	./stimuli/WF-236.jpg	./stimuli/BF-249.jpg	./stimuli/BF-018.jpg	./stimuli/WF-006.jpg	W	F	WF	B	F	BF	B	F	BF	W	F	WF	4	80%	20%	40%	60%	1	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Keyboard	16	648944	-999999	650572	0	1628	3		0	38	650610	-999999	690060	0	39450	 I choose this face because  I remembered a bit of the hair of that this person had  		0	Acoustic Content Analysis CSUN-57-1FourAFCVoice-8.wav	17	638928	6	0	0	0		4	10016	Keyboard	Keyboard	S57
2	TestList_65	Acoustic Content Analysis CSUN-57-1	110	fourafcproc	TestList	./stimuli/BF-032.jpg	./stimuli/BM-209.jpg	./stimuli/WM-208.jpg	./stimuli/AM-242.jpg	B	F	BF	B	M	BM	W	M	WM	A	M	AM	3	60%	20%	40%	80%	1	9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Keyboard	39	695523	-999999	697932	0	2409	2		0	0	0	0	0	0	0			0	Acoustic Content Analysis CSUN-57-1FourAFCVoice-9.wav	16	690623	9	695484	0	4861	1	3	0	Keyboard	NA	S57
2	TestList_59	Acoustic Content Analysis CSUN-57-1	111	fourafcproc	TestList	./stimuli/BF-003.jpg	./stimuli/LF-240.jpg	./stimuli/LM-204.jpg	./stimuli/WM-228.jpg	B	F	BF	L	F	LF	L	M	LM	W	M	WM	3	60%	20%	40%	80%	1	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Keyboard	33	705589	-999999	707228	0	1639	2		0	0	0	0	0	0	0			0	Acoustic Content Analysis CSUN-57-1FourAFCVoice-10.wav	17	698489	10	705556	1	7067	3	3	0	Keyboard	NA	S57
2	TestList_19	Acoustic Content Analysis CSUN-57-1	112	twoafcproc	TestList	./stimuli/BF-019.jpg	./stimuli/BF-204.jpg	?	?	B	F	BF	B	F	BF	?	?	?	?	?	?	2	60%	40%	?	?	1	11	Acoustic Content Analysis CSUN-57-1TwoAFCVoice-11.wav	17	707772	8	712452	1	4680	2	2	0	Keyboard	Keyboard	36	712488	-999999	714988	0	2500	3		0	0	0	0	0	0	0			0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	S57
2	TestList_3	Acoustic Content Analysis CSUN-57-1	113	twoafcproc	TestList	./stimuli/WM-234.jpg	./stimuli/LM-234.jpg	?	?	W	M	WM	L	M	LM	?	?	?	?	?	?	2	60%	40%	?	?	1	12	Acoustic Content Analysis CSUN-57-1TwoAFCVoice-12.wav	17	715538	9	721052	1	5514	2	2	0	Keyboard	Keyboard	35	721087	-999999	723332	0	2245	3		0	0	0	0	0	0	0			0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	S57
2	TestList_34	Acoustic Content Analysis CSUN-57-1	114	twoafcproc	TestList	./stimuli/WF-030.jpg	./stimuli/BF-209.jpg	?	?	W	F	WF	B	F	BF	?	?	?	?	?	?	2	60%	40%	?	?	1	13	Acoustic Content Analysis CSUN-57-1TwoAFCVoice-13.wav	17	723887	9	732364	1	8477	2	2	0	Keyboard	Keyboard	39	732403	-999999	735892	0	3489	1		0	0	0	0	0	0	0			0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	S57
2	TestList_17	Acoustic Content Analysis CSUN-57-1	115	twoafcproc	TestList	./stimuli/BF-013.jpg	./stimuli/WF-206.jpg	?	?	B	F	BF	W	F	WF	?	?	?	?	?	?	2	60%	40%	?	?	1	14	Acoustic Content Analysis CSUN-57-1TwoAFCVoice-14.wav	17	736436	9	744260	0	7824	1	2	0	Keyboard	Keyboard	42	744302	-999999	747652	0	3350	3		0	0	0	0	0	0	0			0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	S57
2	TestList_16	Acoustic Content Analysis CSUN-57-1	116	twoafcproc	TestList	./stimuli/WF-246.jpg	./stimuli/AM-251.jpg	?	?	W	F	WF	A	M	AM	?	?	?	?	?	?	1	40%	60%	?	?	1	15	Acoustic Content Analysis CSUN-57-1TwoAFCVoice-15.wav	16	748201	9	753812	0	5611	2	1	0	Keyboard	Keyboard	39	753851	-999999	757204	0	3353	3		0	0	0	0	0	0	0			0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	S57
2	TestList_24	Acoustic Content Analysis CSUN-57-1	117	twoafcproc	TestList	./stimuli/WF-002.jpg	./stimuli/BM-225.jpg	?	?	W	F	WF	B	M	BM	?	?	?	?	?	?	1	40%	60%	?	?	1	16	Acoustic Content Analysis CSUN-57-1TwoAFCVoice-16.wav	16	757750	10	763164	1	5414	1	1	0	Keyboard	Keyboard	36	763200	-999999	765916	0	2716	2		0	50	765966	-999999	798860	0	32894	 I choose this answer because of the   persons fluffy short hair 		0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Keyboard	S57
2	TestList_72	Acoustic Content Analysis CSUN-57-1	118	fourafcproc	TestList	./stimuli/LF-241.jpg	./stimuli/AF-200.jpg	./stimuli/AM-206.jpg	./stimuli/BF-027.jpg	L	F	LF	A	F	AF	A	M	AM	B	F	BF	2	40%	20%	60%	80%	1	17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Keyboard	41	807213	-999999	809612	0	2399	2		0	0	0	0	0	0	0			0	Acoustic Content Analysis CSUN-57-1FourAFCVoice-17.wav	17	799430	7	807172	1	7742	2	2	0	Keyboard	NA	S57
2	TestList_94	Acoustic Content Analysis CSUN-57-1	119	fourafcproc	TestList	./stimuli/AM-225.jpg	./stimuli/BF-242.jpg	./stimuli/AM-220.jpg	./stimuli/WM-250.jpg	A	M	AM	B	F	BF	A	M	AM	W	M	WM	3	60%	20%	40%	80%	1	18	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Keyboard	35	818095	-999999	819388	0	1293	2		0	0	0	0	0	0	0			0	Acoustic Content Analysis CSUN-57-1FourAFCVoice-18.wav	16	810162	7	818060	1	7898	3	3	0	Keyboard	NA	S57
2	TestList_55	Acoustic Content Analysis CSUN-57-1	120	fourafcproc	TestList	./stimuli/WF-015.jpg	./stimuli/WM-040.jpg	./stimuli/WM-211.jpg	./stimuli/LM-213.jpg	W	F	WF	W	M	WM	W	M	WM	L	M	LM	2	40%	20%	60%	80%	1	19	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Keyboard	34	823694	-999999	824940	0	1246	3		0	0	0	0	0	0	0			0	Acoustic Content Analysis CSUN-57-1FourAFCVoice-19.wav	17	819945	7	823660	1	3715	2	2	0	Keyboard	NA	S57
2	TestList_35	Acoustic Content Analysis CSUN-57-1	121	twoafcproc	TestList	./stimuli/BF-202.jpg	./stimuli/AF-241.jpg	?	?	B	F	BF	A	F	AF	?	?	?	?	?	?	1	40%	60%	?	?	1	20	Acoustic Content Analysis CSUN-57-1TwoAFCVoice-20.wav	16	825494	7	0	0	0		1	10033	Keyboard	Keyboard	33	835527	-999999	835796	0	269	1		0	0	0	0	0	0	0			0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	S57
2	TestList_23	Acoustic Content Analysis CSUN-57-1	122	twoafcproc	TestList	./stimuli/BF-017.jpg	./stimuli/LF-242.jpg	?	?	B	F	BF	L	F	LF	?	?	?	?	?	?	1	40%	60%	?	?	1	21	Acoustic Content Analysis CSUN-57-1TwoAFCVoice-21.wav	16	836343	7	840468	1	4125	1	1	0	Keyboard	Keyboard	42	840510	-999999	841620	0	1110	2		0	0	0	0	0	0	0			0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	S57
2	TestList_54	Acoustic Content Analysis CSUN-57-1	123	fourafcproc	TestList	./stimuli/WF-231.jpg	./stimuli/AM-228.jpg	./stimuli/BM-216.jpg	./stimuli/BF-007.jpg	W	F	WF	A	M	AM	B	M	BM	B	F	BF	1	20%	40%	60%	80%	1	22	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Keyboard	38	847826	-999999	849556	0	1730	1		0	0	0	0	0	0	0			0	Acoustic Content Analysis CSUN-57-1FourAFCVoice-22.wav	17	842176	7	847788	0	5612	2	1	0	Keyboard	NA	S57
2	TestList_69	Acoustic Content Analysis CSUN-57-1	124	fourafcproc	TestList	./stimuli/AM-219.jpg	./stimuli/AF-201.jpg	./stimuli/AF-247.jpg	./stimuli/LM-240.jpg	A	M	AM	A	F	AF	A	F	AF	L	M	LM	3	60%	20%	40%	80%	1	23	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Keyboard	40	854892	-999999	857548	0	2656	2		0	0	0	0	0	0	0			0	Acoustic Content Analysis CSUN-57-1FourAFCVoice-23.wav	17	850109	6	854852	1	4743	3	3	0	Keyboard	NA	S57
2	TestList_95	Acoustic Content Analysis CSUN-57-1	125	fourafcproc	TestList	./stimuli/BM-026.jpg	./stimuli/LF-239.jpg	./stimuli/BM-002.jpg	./stimuli/LM-211.jpg	B	M	BM	L	F	LF	B	M	BM	L	M	LM	3	60%	20%	40%	80%	1	24	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Keyboard	47	864091	-999999	866300	0	2209	2		0	40	866340	-999999	903940	0	37600	 I choose this person because  I remember mostly his lips being big 		0	Acoustic Content Analysis CSUN-57-1FourAFCVoice-24.wav	16	858091	7	864044	1	5953	3	3	0	Keyboard	Keyboard	S57
2	TestList_49	Acoustic Content Analysis CSUN-57-1	126	twoafcproc	TestList	./stimuli/WM-010.jpg	./stimuli/BF-005.jpg	?	?	W	M	WM	B	F	BF	?	?	?	?	?	?	2	60%	40%	?	?	1	25	Acoustic Content Analysis CSUN-57-1TwoAFCVoice-25.wav	17	904504	7	909052	0	4548	1	2	0	Keyboard	Keyboard	35	909087	-999999	910436	0	1349	2		0	0	0	0	0	0	0			0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	S57
2	TestList_79	Acoustic Content Analysis CSUN-57-1	127	fourafcproc	TestList	./stimuli/AM-235.jpg	./stimuli/BF-233.jpg	./stimuli/LM-203.jpg	./stimuli/BM-221.jpg	A	M	AM	B	F	BF	L	M	LM	B	M	BM	3	60%	20%	40%	80%	1	26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Keyboard	33	915853	-999999	917020	0	1167	3		0	0	0	0	0	0	0			0	Acoustic Content Analysis CSUN-57-1FourAFCVoice-26.wav	17	910987	6	915820	0	4833	2	3	0	Keyboard	NA	S57
2	TestList_38	Acoustic Content Analysis CSUN-57-1	128	twoafcproc	TestList	./stimuli/WF-203.jpg	./stimuli/WM-237.jpg	?	?	W	F	WF	W	M	WM	?	?	?	?	?	?	1	40%	60%	?	?	1	27	Acoustic Content Analysis CSUN-57-1TwoAFCVoice-27.wav	16	917569	7	921036	0	3467	2	1	0	Keyboard	Keyboard	33	921069	-999999	924404	0	3335	3		0	0	0	0	0	0	0			0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	S57
2	TestList_76	Acoustic Content Analysis CSUN-57-1	129	fourafcproc	TestList	./stimuli/WM-028.jpg	./stimuli/WF-020.jpg	./stimuli/BF-251.jpg	./stimuli/BF-231.jpg	W	M	WM	W	F	WF	B	F	BF	B	F	BF	4	80%	20%	40%	60%	1	28	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Keyboard	44	929768	-999999	934708	0	4940	3		0	0	0	0	0	0	0			0	Acoustic Content Analysis CSUN-57-1FourAFCVoice-28.wav	17	924952	6	929724	1	4772	4	4	0	Keyboard	NA	S57
2	TestList_25	Acoustic Content Analysis CSUN-57-1	130	twoafcproc	TestList	./stimuli/LF-206.jpg	./stimuli/BM-037.jpg	?	?	L	F	LF	B	M	BM	?	?	?	?	?	?	1	40%	60%	?	?	1	29	Acoustic Content Analysis CSUN-57-1TwoAFCVoice-29.wav	17	935251	8	939732	0	4481	2	1	0	Keyboard	Keyboard	35	939767	-999999	942812	0	3045	2		0	0	0	0	0	0	0			0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	S57
2	TestList_43	Acoustic Content Analysis CSUN-57-1	131	twoafcproc	TestList	./stimuli/LM-242.jpg	./stimuli/BM-009.jpg	?	?	L	M	LM	B	M	BM	?	?	?	?	?	?	2	60%	40%	?	?	1	30	Acoustic Content Analysis CSUN-57-1TwoAFCVoice-30.wav	17	943367	7	948068	1	4701	2	2	0	Keyboard	Keyboard	32	948100	-999999	949212	0	1112	2		0	0	0	0	0	0	0			0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	S57
