Subject,Age,Sex,Language,Major,Session,Cycle,Trial,BaseRate,Stimulus,Response,Matrix,RT,OldKey
1,20,male,native,psychology,1,2,31,80,old,old,hit,1185,left
1,20,male,native,psychology,1,2,32,80,old,old,hit,1257,left
1,20,male,native,psychology,1,2,33,80,old,old,hit,1215,right
1,20,male,native,psychology,1,2,34,80,old,old,hit,3191,right
1,20,male,native,psychology,1,2,35,80,new,new,cr,2140,left
1,20,male,native,psychology,1,2,36,80,old,old,hit,1421,left
1,20,male,native,psychology,1,2,37,80,old,old,hit,2332,right
1,20,male,native,psychology,1,2,38,80,new,new,cr,1621,right
1,20,male,native,psychology,1,2,39,80,old,old,hit,939,left
1,20,male,native,psychology,1,2,40,80,new,new,cr,1039,right
1,20,male,native,psychology,1,2,41,80,old,old,hit,797,right
1,20,male,native,psychology,1,2,42,80,new,new,cr,1558,right
1,20,male,native,psychology,1,2,43,80,old,new,miss,1263,left
1,20,male,native,psychology,1,2,44,80,old,old,hit,1877,left
1,20,male,native,psychology,1,2,45,80,old,old,hit,1217,right
1,20,male,native,psychology,1,2,46,80,old,old,hit,1400,left
1,20,male,native,psychology,1,2,47,80,old,new,miss,1096,left
1,20,male,native,psychology,1,2,48,80,new,new,cr,1828,right
1,20,male,native,psychology,1,2,49,80,old,new,miss,2434,left
1,20,male,native,psychology,1,2,50,80,old,new,miss,1253,right
1,20,male,native,psychology,1,2,51,80,old,old,hit,1675,right
1,20,male,native,psychology,1,2,52,80,old,new,miss,1471,left
1,20,male,native,psychology,1,2,53,80,old,old,hit,1804,right
1,20,male,native,psychology,1,2,54,80,old,new,miss,955,right
1,20,male,native,psychology,1,2,55,80,old,old,hit,1725,left
1,20,male,native,psychology,1,2,56,80,new,new,cr,1904,left
1,20,male,native,psychology,1,2,57,80,new,old,fa,1275,left
1,20,male,native,psychology,1,2,58,80,old,old,hit,1024,right
1,20,male,native,psychology,1,2,59,80,old,old,hit,1152,right
1,20,male,native,psychology,1,2,60,80,old,old,hit,2458,left
1,20,male,native,psychology,1,2,61,80,new,new,cr,1166,left
1,20,male,native,psychology,1,2,62,80,old,old,hit,1191,left
1,20,male,native,psychology,1,2,63,80,new,new,cr,1024,right
1,20,male,native,psychology,1,2,64,80,old,old,hit,1071,left
1,20,male,native,psychology,1,2,65,80,old,old,hit,909,left
1,20,male,native,psychology,1,2,66,80,old,old,hit,801,left
1,20,male,native,psychology,1,2,67,80,old,old,hit,1066,left
1,20,male,native,psychology,1,2,68,80,old,new,miss,999,left
1,20,male,native,psychology,1,2,69,80,new,old,fa,920,right
1,20,male,native,psychology,1,2,70,80,old,new,miss,1787,right
1,20,male,native,psychology,1,2,71,80,old,old,hit,1195,right
1,20,male,native,psychology,1,2,72,80,old,new,miss,1843,left
1,20,male,native,psychology,1,2,73,80,old,old,hit,1201,right
1,20,male,native,psychology,1,2,74,80,old,old,hit,2105,right
1,20,male,native,psychology,1,2,75,80,new,old,fa,1707,left
1,20,male,native,psychology,1,2,76,80,old,old,hit,1182,right
1,20,male,native,psychology,1,2,77,80,old,old,hit,935,right
1,20,male,native,psychology,1,2,78,80,old,old,hit,1226,left
1,20,male,native,psychology,1,2,79,80,old,old,hit,2929,right
1,20,male,native,psychology,1,2,80,80,old,old,hit,3089,right
1,20,male,native,psychology,1,2,81,80,new,old,fa,1659,left
1,20,male,native,psychology,1,2,82,80,old,old,hit,1072,right
1,20,male,native,psychology,1,2,83,80,old,old,hit,957,left
1,20,male,native,psychology,1,2,84,80,old,old,hit,1312,left
1,20,male,native,psychology,1,2,85,80,new,new,cr,1123,right
1,20,male,native,psychology,1,2,86,80,old,old,hit,1486,right
1,20,male,native,psychology,1,2,87,80,old,new,miss,1146,right
1,20,male,native,psychology,1,2,88,80,old,old,hit,2373,left
1,20,male,native,psychology,1,2,89,80,old,new,miss,1148,right
1,20,male,native,psychology,1,2,90,80,new,old,fa,1286,right
1,20,male,native,psychology,1,2,91,80,old,old,hit,1067,left
1,20,male,native,psychology,1,2,92,80,old,old,hit,2600,left
1,20,male,native,psychology,1,2,93,80,old,old,hit,2358,right
1,20,male,native,psychology,1,2,94,80,old,old,hit,1022,right
1,20,male,native,psychology,1,2,95,80,old,new,miss,1325,left
1,20,male,native,psychology,1,2,96,80,old,old,hit,1024,left
1,20,male,native,psychology,1,2,97,80,old,old,hit,1007,right
1,20,male,native,psychology,1,2,98,80,new,new,cr,1216,left
1,20,male,native,psychology,1,2,99,80,old,old,hit,1287,right
1,20,male,native,psychology,1,2,100,80,old,old,hit,1324,left
1,20,male,native,psychology,1,3,1,40,new,new,cr,1283,left
1,20,male,native,psychology,1,3,2,40,old,new,miss,1399,right
1,20,male,native,psychology,1,3,3,40,old,old,hit,1255,left
1,20,male,native,psychology,1,3,4,40,new,new,cr,1276,right
1,20,male,native,psychology,1,3,5,40,old,old,hit,1169,left
1,20,male,native,psychology,1,3,6,40,old,old,hit,1994,right
1,20,male,native,psychology,1,3,7,40,new,new,cr,1313,left
1,20,male,native,psychology,1,3,8,40,old,old,hit,1092,left
1,20,male,native,psychology,1,3,9,40,old,old,hit,945,right
1,20,male,native,psychology,1,3,10,40,new,new,cr,1507,left
1,20,male,native,psychology,1,3,11,40,new,old,fa,2686,right
1,20,male,native,psychology,1,3,12,40,new,new,cr,1657,right
1,20,male,native,psychology,1,3,13,40,old,old,hit,1310,right
1,20,male,native,psychology,1,3,14,40,new,new,cr,1713,right
1,20,male,native,psychology,1,3,15,40,old,old,hit,1188,left
1,20,male,native,psychology,1,3,16,40,new,old,fa,1164,left
1,20,male,native,psychology,1,3,17,40,new,new,cr,1142,left
1,20,male,native,psychology,1,3,18,40,new,new,cr,1552,right
1,20,male,native,psychology,1,3,19,40,new,new,cr,2778,right
1,20,male,native,psychology,1,3,20,40,new,old,fa,1185,left
1,20,male,native,psychology,1,3,21,40,new,new,cr,1097,left
1,20,male,native,psychology,1,3,22,40,new,new,cr,1493,left
1,20,male,native,psychology,1,3,23,40,old,old,hit,1521,right
1,20,male,native,psychology,1,3,24,40,new,new,cr,1100,right
1,20,male,native,psychology,1,3,25,40,new,new,cr,1352,right
1,20,male,native,psychology,1,3,26,40,old,old,hit,1001,right
1,20,male,native,psychology,1,3,27,40,new,old,fa,1210,right
1,20,male,native,psychology,1,3,28,40,old,old,hit,849,right
1,20,male,native,psychology,1,3,29,40,old,new,miss,1240,left
1,20,male,native,psychology,1,3,30,40,new,new,cr,1038,left
1,20,male,native,psychology,1,3,31,40,old,old,hit,1421,right
1,20,male,native,psychology,1,3,32,40,old,old,hit,1708,left
1,20,male,native,psychology,1,3,33,40,old,old,hit,1071,left
1,20,male,native,psychology,1,3,34,40,new,old,fa,1597,right
1,20,male,native,psychology,1,3,35,40,new,new,cr,1092,left
1,20,male,native,psychology,1,3,36,40,new,new,cr,1121,right
1,20,male,native,psychology,1,3,37,40,new,new,cr,1052,right
1,20,male,native,psychology,1,3,38,40,new,old,fa,2074,left
1,20,male,native,psychology,1,3,39,40,old,old,hit,1262,left
1,20,male,native,psychology,1,3,40,40,new,new,cr,1635,left
1,20,male,native,psychology,1,3,41,40,old,old,hit,1385,right
1,20,male,native,psychology,1,3,42,40,new,new,cr,922,right
1,20,male,native,psychology,1,3,43,40,new,new,cr,1854,left
1,20,male,native,psychology,1,3,44,40,old,old,hit,1562,left
1,20,male,native,psychology,1,3,45,40,old,old,hit,7907,left
1,20,male,native,psychology,1,3,46,40,old,old,hit,5252,right
1,20,male,native,psychology,1,3,47,40,new,new,cr,6340,right
1,20,male,native,psychology,1,3,48,40,new,old,fa,2406,right
1,20,male,native,psychology,1,3,49,40,old,new,miss,1676,right
1,20,male,native,psychology,1,3,50,40,old,old,hit,1216,right
1,20,male,native,psychology,1,3,51,40,new,new,cr,1095,left
1,20,male,native,psychology,1,3,52,40,new,new,cr,1011,left
1,20,male,native,psychology,1,3,53,40,new,new,cr,1171,left
1,20,male,native,psychology,1,3,54,40,new,new,cr,1276,right
1,20,male,native,psychology,1,3,55,40,new,new,cr,1153,left
1,20,male,native,psychology,1,3,56,40,new,new,cr,1003,right
1,20,male,native,psychology,1,3,57,40,new,new,cr,2491,right
1,20,male,native,psychology,1,3,58,40,old,old,hit,1134,left
1,20,male,native,psychology,1,3,59,40,old,old,hit,1384,left
1,20,male,native,psychology,1,3,60,40,new,old,fa,1865,left
1,20,male,native,psychology,1,3,61,40,old,old,hit,3413,left
1,20,male,native,psychology,1,3,62,40,new,new,cr,1329,left
1,20,male,native,psychology,1,3,63,40,new,new,cr,1475,right
1,20,male,native,psychology,1,3,64,40,new,new,cr,1552,right
1,20,male,native,psychology,1,3,65,40,new,new,cr,13561,right
1,20,male,native,psychology,1,3,66,40,old,old,hit,2192,left
1,20,male,native,psychology,1,3,67,40,old,new,miss,3071,left
1,20,male,native,psychology,1,3,68,40,new,new,cr,1066,left
1,20,male,native,psychology,1,3,69,40,new,old,fa,1255,left
1,20,male,native,psychology,1,3,70,40,new,new,cr,1165,left
1,20,male,native,psychology,1,3,71,40,old,old,hit,1015,right
1,20,male,native,psychology,1,3,72,40,old,old,hit,1190,right
1,20,male,native,psychology,1,3,73,40,old,old,hit,1311,right
1,20,male,native,psychology,1,3,74,40,new,old,fa,3074,right
1,20,male,native,psychology,1,3,75,40,new,new,cr,1020,left
1,20,male,native,psychology,1,3,76,40,old,new,miss,1388,left
1,20,male,native,psychology,1,3,77,40,old,old,hit,1036,right
1,20,male,native,psychology,1,3,78,40,new,new,cr,1451,right
1,20,male,native,psychology,1,3,79,40,new,new,cr,2057,left
1,20,male,native,psychology,1,3,80,40,new,new,cr,1533,right
1,20,male,native,psychology,1,3,81,40,new,new,cr,1287,right
1,20,male,native,psychology,1,3,82,40,new,new,cr,1148,left
1,20,male,native,psychology,1,3,83,40,new,old,fa,1958,right
1,20,male,native,psychology,1,3,84,40,new,new,cr,1167,right
1,20,male,native,psychology,1,3,85,40,new,new,cr,1032,left
1,20,male,native,psychology,1,3,86,40,new,new,cr,1143,right
1,20,male,native,psychology,1,3,87,40,old,old,hit,945,right
1,20,male,native,psychology,1,3,88,40,old,old,hit,2147,right
1,20,male,native,psychology,1,3,89,40,new,new,cr,1124,left
1,20,male,native,psychology,1,3,90,40,new,old,fa,2079,right
1,20,male,native,psychology,1,3,91,40,old,new,miss,1106,left
1,20,male,native,psychology,1,3,92,40,old,old,hit,990,left
1,20,male,native,psychology,1,3,93,40,new,new,cr,1247,right
1,20,male,native,psychology,1,3,94,40,old,new,miss,981,right
1,20,male,native,psychology,1,3,95,40,old,old,hit,1046,left
1,20,male,native,psychology,1,3,96,40,new,new,cr,1733,left
1,20,male,native,psychology,1,3,97,40,new,old,fa,1814,left
1,20,male,native,psychology,1,3,98,40,new,new,cr,1253,left
1,20,male,native,psychology,1,3,99,40,old,new,miss,1514,right
1,20,male,native,psychology,1,3,100,40,old,old,hit,949,left
1,20,male,native,psychology,1,4,1,20,new,new,cr,1413,left
1,20,male,native,psychology,1,4,2,20,new,new,cr,1316,right
1,20,male,native,psychology,1,4,3,20,new,new,cr,1095,left
1,20,male,native,psychology,1,4,4,20,new,new,cr,1091,left
1,20,male,native,psychology,1,4,5,20,new,new,cr,1072,left
1,20,male,native,psychology,1,4,6,20,new,new,cr,1070,left
1,20,male,native,psychology,1,4,7,20,new,old,fa,1403,right
1,20,male,native,psychology,1,4,8,20,old,old,hit,971,right
1,20,male,native,psychology,1,4,9,20,old,old,hit,1644,right
1,20,male,native,psychology,1,4,10,20,old,old,hit,946,left
1,20,male,native,psychology,1,4,11,20,new,new,cr,980,left
1,20,male,native,psychology,1,4,12,20,new,new,cr,1765,right
1,20,male,native,psychology,1,4,13,20,new,new,cr,1221,right
1,20,male,native,psychology,1,4,14,20,new,new,cr,1389,left
1,20,male,native,psychology,1,4,15,20,new,new,cr,1677,right
1,20,male,native,psychology,1,4,16,20,new,new,cr,1009,right
1,20,male,native,psychology,1,4,17,20,old,old,hit,1168,left
1,20,male,native,psychology,1,4,18,20,new,new,cr,1034,left
1,20,male,native,psychology,1,4,19,20,new,old,fa,1369,right
1,20,male,native,psychology,1,4,20,20,new,new,cr,1642,right
1,20,male,native,psychology,1,4,21,20,new,new,cr,960,right
1,20,male,native,psychology,1,4,22,20,old,old,hit,1553,right
1,20,male,native,psychology,1,4,23,20,new,new,cr,1131,left
1,20,male,native,psychology,1,4,24,20,new,new,cr,1653,right
1,20,male,native,psychology,1,4,25,20,old,old,hit,1931,left
1,20,male,native,psychology,1,4,26,20,new,new,cr,1972,left
1,20,male,native,psychology,1,4,27,20,new,new,cr,972,left
1,20,male,native,psychology,1,4,28,20,new,new,cr,766,left
1,20,male,native,psychology,1,4,29,20,new,new,cr,1096,right
1,20,male,native,psychology,1,4,30,20,new,new,cr,932,right
1,20,male,native,psychology,1,4,31,20,new,old,fa,1463,left
1,20,male,native,psychology,1,4,32,20,old,old,hit,2660,right
1,20,male,native,psychology,1,4,33,20,new,new,cr,1344,right
1,20,male,native,psychology,1,4,34,20,new,new,cr,1201,left
1,20,male,native,psychology,1,4,35,20,old,old,hit,1065,left
1,20,male,native,psychology,1,4,36,20,new,new,cr,1287,right
1,20,male,native,psychology,1,4,37,20,new,new,cr,1243,left
1,20,male,native,psychology,1,4,38,20,new,new,cr,1185,right
1,20,male,native,psychology,1,4,39,20,new,new,cr,1114,right
1,20,male,native,psychology,1,4,40,20,new,new,cr,1413,left
1,20,male,native,psychology,1,4,41,20,old,new,miss,1460,left
1,20,male,native,psychology,1,4,42,20,new,new,cr,1329,right
1,20,male,native,psychology,1,4,43,20,new,new,cr,1844,left
1,20,male,native,psychology,1,4,44,20,new,new,cr,1872,left
1,20,male,native,psychology,1,4,45,20,old,new,miss,989,right
1,20,male,native,psychology,1,4,46,20,new,new,cr,2398,right
1,20,male,native,psychology,1,4,47,20,new,new,cr,1204,right
1,20,male,native,psychology,1,4,48,20,new,new,cr,1052,right
1,20,male,native,psychology,1,4,49,20,new,new,cr,890,right
1,20,male,native,psychology,1,4,50,20,new,new,cr,831,right
1,20,male,native,psychology,1,4,51,20,new,new,cr,2150,left
1,20,male,native,psychology,1,4,52,20,new,new,cr,1383,left
1,20,male,native,psychology,1,4,53,20,new,new,cr,1383,left
1,20,male,native,psychology,1,4,54,20,new,new,cr,935,left
1,20,male,native,psychology,1,4,55,20,new,new,cr,1354,right
1,20,male,native,psychology,1,4,56,20,old,old,hit,1964,right
1,20,male,native,psychology,1,4,57,20,new,new,cr,2164,right
1,20,male,native,psychology,1,4,58,20,new,new,cr,2068,left
1,20,male,native,psychology,1,4,59,20,new,new,cr,1016,left
1,20,male,native,psychology,1,4,60,20,old,old,hit,1367,left
1,20,male,native,psychology,1,4,61,20,new,new,cr,1528,left
1,20,male,native,psychology,1,4,62,20,new,new,cr,1011,left
1,20,male,native,psychology,1,4,63,20,old,new,miss,1266,left
1,20,male,native,psychology,1,4,64,20,new,new,cr,791,left
1,20,male,native,psychology,1,4,65,20,new,new,cr,833,left
1,20,male,native,psychology,1,4,66,20,new,new,cr,1272,right
1,20,male,native,psychology,1,4,67,20,new,new,cr,2253,left
1,20,male,native,psychology,1,4,68,20,new,old,fa,1289,right
1,20,male,native,psychology,1,4,69,20,new,new,cr,2174,left
1,20,male,native,psychology,1,4,70,20,old,old,hit,1630,left
1,20,male,native,psychology,1,4,71,20,old,old,hit,2020,right
1,20,male,native,psychology,1,4,72,20,new,new,cr,1482,right
1,20,male,native,psychology,1,4,73,20,new,new,cr,1030,right
1,20,male,native,psychology,1,4,74,20,new,new,cr,1765,left
1,20,male,native,psychology,1,4,75,20,new,new,cr,1221,right
1,20,male,native,psychology,1,4,76,20,new,new,cr,1388,left
1,20,male,native,psychology,1,4,77,20,new,new,cr,1805,right
1,20,male,native,psychology,1,4,78,20,new,new,cr,1036,right
1,20,male,native,psychology,1,4,79,20,old,old,hit,1483,right
1,20,male,native,psychology,1,4,80,20,new,new,cr,1767,right
1,20,male,native,psychology,1,4,81,20,old,old,hit,2263,right
1,20,male,native,psychology,1,4,82,20,new,new,cr,883,right
1,20,male,native,psychology,1,4,83,20,old,old,hit,1144,left
1,20,male,native,psychology,1,4,84,20,new,new,cr,1762,left
1,20,male,native,psychology,1,4,85,20,new,new,cr,1314,right
1,20,male,native,psychology,1,4,86,20,new,new,cr,1285,left
1,20,male,native,psychology,1,4,87,20,old,old,hit,1258,right
1,20,male,native,psychology,1,4,88,20,new,new,cr,2464,left
1,20,male,native,psychology,1,4,89,20,new,new,cr,1283,right
1,20,male,native,psychology,1,4,90,20,new,new,cr,999,right
1,20,male,native,psychology,1,4,91,20,new,new,cr,984,right
1,20,male,native,psychology,1,4,92,20,new,new,cr,1305,left
1,20,male,native,psychology,1,4,93,20,new,new,cr,1373,right
1,20,male,native,psychology,1,4,94,20,new,new,cr,878,left
1,20,male,native,psychology,1,4,95,20,new,new,cr,1443,left
1,20,male,native,psychology,1,4,96,20,new,new,cr,1024,left
1,20,male,native,psychology,1,4,97,20,new,new,cr,2224,right
1,20,male,native,psychology,1,4,98,20,new,new,cr,1982,left
1,20,male,native,psychology,1,4,99,20,new,new,cr,949,right
1,20,male,native,psychology,1,4,100,20,old,old,hit,2407,left
1,20,male,native,psychology,1,5,1,80,old,old,hit,1223,right
1,20,male,native,psychology,1,5,2,80,new,new,cr,1087,left
1,20,male,native,psychology,1,5,3,80,old,old,hit,924,left
1,20,male,native,psychology,1,5,4,80,old,old,hit,1471,right
1,20,male,native,psychology,1,5,5,80,old,old,hit,828,left
1,20,male,native,psychology,1,5,6,80,old,old,hit,1219,right
1,20,male,native,psychology,1,5,7,80,old,old,hit,1291,left
1,20,male,native,psychology,1,5,8,80,new,old,fa,1007,right
1,20,male,native,psychology,1,5,9,80,old,old,hit,1743,left
1,20,male,native,psychology,1,5,10,80,old,old,hit,1297,right
1,20,male,native,psychology,1,5,11,80,old,old,hit,1908,left
1,20,male,native,psychology,1,5,12,80,old,old,hit,1167,right
1,20,male,native,psychology,1,5,13,80,new,new,cr,1768,left
1,20,male,native,psychology,1,5,14,80,old,new,miss,2089,left
1,20,male,native,psychology,1,5,15,80,old,old,hit,1068,right
1,20,male,native,psychology,1,5,16,80,old,old,hit,1418,left
1,20,male,native,psychology,1,5,17,80,old,old,hit,5161,left
1,20,male,native,psychology,1,5,18,80,new,new,cr,1788,right
1,20,male,native,psychology,1,5,19,80,old,old,hit,876,right
1,20,male,native,psychology,1,5,20,80,old,old,hit,993,right
1,20,male,native,psychology,1,5,21,80,old,old,hit,1377,right
1,20,male,native,psychology,1,5,22,80,old,old,hit,3074,right
1,20,male,native,psychology,1,5,23,80,old,old,hit,1372,right
1,20,male,native,psychology,1,5,24,80,old,old,hit,877,right
1,20,male,native,psychology,1,5,25,80,old,old,hit,1506,left
1,20,male,native,psychology,1,5,26,80,old,old,hit,1246,left
1,20,male,native,psychology,1,5,27,80,old,old,hit,995,left
1,20,male,native,psychology,1,5,28,80,old,old,hit,884,left
1,20,male,native,psychology,1,5,29,80,old,old,hit,3689,right
1,20,male,native,psychology,1,5,30,80,old,old,hit,842,right
1,20,male,native,psychology,1,5,31,80,new,new,cr,1489,left
1,20,male,native,psychology,1,5,32,80,old,old,hit,781,left
1,20,male,native,psychology,1,5,33,80,new,new,cr,1446,left
1,20,male,native,psychology,1,5,34,80,new,new,cr,1156,right
1,20,male,native,psychology,1,5,35,80,new,new,cr,1566,right
1,20,male,native,psychology,1,5,36,80,old,old,hit,839,right
1,20,male,native,psychology,1,5,37,80,old,old,hit,782,right
1,20,male,native,psychology,1,5,38,80,old,new,miss,1943,left
1,20,male,native,psychology,1,5,39,80,old,old,hit,2321,left
1,20,male,native,psychology,1,5,40,80,old,old,hit,826,left
1,20,male,native,psychology,1,5,41,80,new,old,fa,945,right
1,20,male,native,psychology,1,5,42,80,old,old,hit,1748,left
1,20,male,native,psychology,1,5,43,80,old,old,hit,2085,left
1,20,male,native,psychology,1,5,44,80,old,old,hit,1272,right
1,20,male,native,psychology,1,5,45,80,old,old,hit,1613,right
1,20,male,native,psychology,1,5,46,80,old,old,hit,758,right
1,20,male,native,psychology,1,5,47,80,new,new,cr,2014,left
1,20,male,native,psychology,1,5,48,80,old,old,hit,1412,right
1,20,male,native,psychology,1,5,49,80,old,old,hit,931,right
1,20,male,native,psychology,1,5,50,80,new,new,cr,1174,right
1,20,male,native,psychology,1,5,51,80,old,old,hit,1663,left
1,20,male,native,psychology,1,5,52,80,old,old,hit,836,left
1,20,male,native,psychology,1,5,53,80,old,old,hit,955,left
1,20,male,native,psychology,1,5,54,80,old,old,hit,1165,right
1,20,male,native,psychology,1,5,55,80,old,old,hit,1191,left
1,20,male,native,psychology,1,5,56,80,old,old,hit,895,left
1,20,male,native,psychology,1,5,57,80,old,old,hit,1076,right
1,20,male,native,psychology,1,5,58,80,new,new,cr,3281,left
1,20,male,native,psychology,1,5,59,80,old,old,hit,1698,right
1,20,male,native,psychology,1,5,60,80,old,old,hit,1173,left
1,20,male,native,psychology,1,5,61,80,new,new,cr,1630,left
1,20,male,native,psychology,1,5,62,80,old,old,hit,1396,left
1,20,male,native,psychology,1,5,63,80,old,old,hit,2660,right
1,20,male,native,psychology,1,5,64,80,new,new,cr,1504,right
1,20,male,native,psychology,1,5,65,80,old,old,hit,1163,left
1,20,male,native,psychology,1,5,66,80,old,old,hit,1156,right
1,20,male,native,psychology,1,5,67,80,old,old,hit,2302,right
1,20,male,native,psychology,1,5,68,80,old,old,hit,2537,left
1,20,male,native,psychology,1,5,69,80,old,old,hit,1593,right
1,20,male,native,psychology,1,5,70,80,old,old,hit,976,left
1,20,male,native,psychology,1,5,71,80,old,old,hit,705,left
1,20,male,native,psychology,1,5,72,80,old,old,hit,798,left
1,20,male,native,psychology,1,5,73,80,old,old,hit,1079,right
1,20,male,native,psychology,1,5,74,80,old,old,hit,1316,left
1,20,male,native,psychology,1,5,75,80,old,old,hit,903,right
1,20,male,native,psychology,1,5,76,80,new,new,cr,2091,left
1,20,male,native,psychology,1,5,77,80,old,old,hit,2222,right
1,20,male,native,psychology,1,5,78,80,new,old,fa,2092,right
1,20,male,native,psychology,1,5,79,80,old,old,hit,2111,left
1,20,male,native,psychology,1,5,80,80,old,old,hit,801,right
1,20,male,native,psychology,1,5,81,80,old,old,hit,1034,left
1,20,male,native,psychology,1,5,82,80,old,old,hit,969,right
1,20,male,native,psychology,1,5,83,80,old,new,miss,2458,left
1,20,male,native,psychology,1,5,84,80,new,new,cr,1630,left
1,20,male,native,psychology,1,5,85,80,old,old,hit,900,left
1,20,male,native,psychology,1,5,86,80,new,new,cr,1801,left
1,20,male,native,psychology,1,5,87,80,old,old,hit,1048,right
1,20,male,native,psychology,1,5,88,80,old,old,hit,870,left
1,20,male,native,psychology,1,5,89,80,old,old,hit,844,left
1,20,male,native,psychology,1,5,90,80,new,new,cr,3282,right
1,20,male,native,psychology,1,5,91,80,old,old,hit,995,right
1,20,male,native,psychology,1,5,92,80,old,old,hit,1396,left
1,20,male,native,psychology,1,5,93,80,old,old,hit,947,right
1,20,male,native,psychology,1,5,94,80,old,old,hit,870,right
1,20,male,native,psychology,1,5,95,80,new,new,cr,3068,right
1,20,male,native,psychology,1,5,96,80,old,old,hit,1062,left
1,20,male,native,psychology,1,5,97,80,old,old,hit,1539,right
1,20,male,native,psychology,1,5,98,80,old,old,hit,829,right
1,20,male,native,psychology,1,5,99,80,old,old,hit,901,left
1,20,male,native,psychology,1,5,100,80,old,old,hit,1081,right
1,20,male,native,psychology,1,6,1,60,old,old,hit,2569,right
1,20,male,native,psychology,1,6,2,60,new,new,cr,1608,right
1,20,male,native,psychology,1,6,3,60,old,old,hit,1327,right
1,20,male,native,psychology,1,6,4,60,new,new,cr,1010,left
1,20,male,native,psychology,1,6,5,60,new,new,cr,1200,right
1,20,male,native,psychology,1,6,6,60,old,new,miss,1289,right
1,20,male,native,psychology,1,6,7,60,new,new,cr,2333,left
1,20,male,native,psychology,1,6,8,60,old,old,hit,902,left
1,20,male,native,psychology,1,6,9,60,new,new,cr,1067,right
1,20,male,native,psychology,1,6,10,60,old,old,hit,1704,right
1,20,male,native,psychology,1,6,11,60,old,old,hit,1357,right
1,20,male,native,psychology,1,6,12,60,new,new,cr,1757,right
1,20,male,native,psychology,1,6,13,60,old,old,hit,1070,left
1,20,male,native,psychology,1,6,14,60,old,old,hit,1724,right
1,20,male,native,psychology,1,6,15,60,old,old,hit,2638,left
1,20,male,native,psychology,1,6,16,60,old,old,hit,827,left
1,20,male,native,psychology,1,6,17,60,old,old,hit,578,left
1,20,male,native,psychology,1,6,18,60,new,new,cr,1347,left
1,20,male,native,psychology,1,6,19,60,old,old,hit,1525,left
1,20,male,native,psychology,1,6,20,60,new,new,cr,2064,left
1,20,male,native,psychology,1,6,21,60,old,old,hit,772,left
1,20,male,native,psychology,1,6,22,60,old,old,hit,1661,right
1,20,male,native,psychology,1,6,23,60,new,new,cr,1314,right
1,20,male,native,psychology,1,6,24,60,old,old,hit,1286,left
1,20,male,native,psychology,1,6,25,60,old,old,hit,809,left
1,20,male,native,psychology,1,6,26,60,new,new,cr,1586,left
1,20,male,native,psychology,1,6,27,60,old,old,hit,1130,right
1,20,male,native,psychology,1,6,28,60,old,old,hit,1749,right
1,20,male,native,psychology,1,6,29,60,new,new,cr,902,right
1,20,male,native,psychology,1,6,30,60,new,new,cr,1930,left
1,20,male,native,psychology,1,6,31,60,old,old,hit,1892,right
1,20,male,native,psychology,1,6,32,60,new,new,cr,1439,right
1,20,male,native,psychology,1,6,33,60,old,old,hit,2286,right
1,20,male,native,psychology,1,6,34,60,old,old,hit,1864,left
1,20,male,native,psychology,1,6,35,60,old,old,hit,1333,left
1,20,male,native,psychology,1,6,36,60,new,old,fa,2679,right
1,20,male,native,psychology,1,6,37,60,new,new,cr,1904,left
1,20,male,native,psychology,1,6,38,60,new,new,cr,3852,left
1,20,male,native,psychology,1,6,39,60,old,old,hit,1046,right
1,20,male,native,psychology,1,6,40,60,old,old,hit,1284,left
1,20,male,native,psychology,1,6,41,60,old,old,hit,873,right
1,20,male,native,psychology,1,6,42,60,old,old,hit,1038,left
1,20,male,native,psychology,1,6,43,60,new,new,cr,1053,left
1,20,male,native,psychology,1,6,44,60,old,old,hit,1514,left
1,20,male,native,psychology,1,6,45,60,new,new,cr,3270,right
1,20,male,native,psychology,1,6,46,60,old,old,hit,1528,right
1,20,male,native,psychology,1,6,47,60,old,old,hit,722,left
1,20,male,native,psychology,1,6,48,60,old,old,hit,1662,left
1,20,male,native,psychology,1,6,49,60,new,new,cr,1187,left
1,20,male,native,psychology,1,6,50,60,old,new,miss,1740,right
1,20,male,native,psychology,1,6,51,60,old,old,hit,1549,left
1,20,male,native,psychology,1,6,52,60,old,old,hit,1719,left
1,20,male,native,psychology,1,6,53,60,new,new,cr,1977,right
1,20,male,native,psychology,1,6,54,60,old,old,hit,1073,right
1,20,male,native,psychology,1,6,55,60,new,new,cr,1391,right
1,20,male,native,psychology,1,6,56,60,new,new,cr,4383,left
1,20,male,native,psychology,1,6,57,60,old,old,hit,963,right
1,20,male,native,psychology,1,6,58,60,old,old,hit,900,right
1,20,male,native,psychology,1,6,59,60,new,new,cr,2681,left
1,20,male,native,psychology,1,6,60,60,new,new,cr,1875,right
1,20,male,native,psychology,1,6,61,60,new,new,cr,1103,left
1,20,male,native,psychology,1,6,62,60,new,new,cr,1963,right
1,20,male,native,psychology,1,6,63,60,old,new,miss,1171,right
1,20,male,native,psychology,1,6,64,60,new,new,cr,1389,right
1,20,male,native,psychology,1,6,65,60,old,old,hit,1373,left
1,20,male,native,psychology,1,6,66,60,old,old,hit,1086,left
1,20,male,native,psychology,1,6,67,60,old,old,hit,923,left
1,20,male,native,psychology,1,6,68,60,old,old,hit,783,left
